學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,外籍專任教師數-教師總數,外籍專任教師數-教師總數男,外籍專任教師數-教師總數女,外籍專任教師數-教授男,外籍專任教師數-教授女,外籍專任教師數-副教授男,外籍專任教師數-副教授女,外籍專任教師數-助理教授男,外籍專任教師數-助理教授女,外籍專任教師數-講師男,外籍專任教師數-講師女,外籍專任教師數-其他教師男,外籍專任教師數-其他教師女
107,公立,一般大學,35,國立臺南藝術大學,2111013,動畫藝術與影像美學研究所,3,3,0,2,0,1,0,0,0,0,0,0,0
107,公立,一般大學,35,國立臺南藝術大學,2131016,藝術創作理論研究所,2,1,1,1,0,0,1,0,0,0,0,0,0
107,公立,一般大學,35,國立臺南藝術大學,2151001,音樂學系,2,2,0,1,0,1,0,0,0,0,0,0,0
107,公立,一般大學,35,國立臺南藝術大學,2151004,民族音樂學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,37,國立臺北教育大學,2121014,藝術與造形設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,37,國立臺北教育大學,2151031,音樂學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,39,國立臺中教育大學,2311032,英語學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,技專校院,42,國立澎湖科技大學,2311001,應用外語系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,公立,技專校院,46,國立臺北護理健康大學,99999Z01,通識(教育)中心,1,1,0,0,0,0,0,0,0,1,0,0,0
107,公立,技專校院,47,國立高雄餐旅大學,2311002,應用英語系,3,3,0,0,0,0,0,3,0,0,0,0,0
107,公立,技專校院,47,國立高雄餐旅大學,2311003,應用日語系,2,2,0,0,0,1,0,1,0,0,0,0,0
107,公立,技專校院,47,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,技專校院,47,國立高雄餐旅大學,10151016,國際觀光學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,技專校院,47,國立高雄餐旅大學,99999Y45,國際學院,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,48,國立金門大學,2311002,應用英語學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,公立,一般大學,48,國立金門大學,2322001,華語文學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,48,國立金門大學,3121006,國際暨大陸事務學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,48,國立金門大學,4131009,企業管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,49,國立臺灣體育運動大學,1141001,體育學系,1,0,1,0,0,0,0,0,0,0,1,0,0
107,公立,一般大學,49,國立臺灣體育運動大學,2152002,舞蹈學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,公立,技專校院,50,國立臺中科技大學,2311003,應用英語系,3,3,0,0,0,0,0,2,0,1,0,0,0
107,公立,技專校院,50,國立臺中科技大學,2311004,應用日語系,3,2,1,0,0,0,0,2,1,0,0,0,0
107,公立,技專校院,50,國立臺中科技大學,99999Z08,語言中心,2,1,1,0,0,0,0,0,0,1,1,0,0
107,公立,技專校院,51,國立臺北商業大學,2311006,應用外語系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,52,國立屏東大學,1199023,科普傳播學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,公立,一般大學,52,國立屏東大學,2111025,視覺藝術學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,公立,一般大學,52,國立屏東大學,2311029,英語學系,3,3,0,0,0,0,0,1,0,2,0,0,0
107,公立,一般大學,52,國立屏東大學,2311031,應用日語學系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,公立,技專校院,53,國立高雄科技大學,2311002,應用英語系(第一校區),3,2,1,0,0,1,0,1,0,0,1,0,0
107,公立,技專校院,53,國立高雄科技大學,2311003,應用德語系(第一校區),2,2,0,0,0,0,0,1,0,1,0,0,0
107,公立,技專校院,53,國立高雄科技大學,2311008,應用日語系(第一校區),3,1,2,0,0,1,0,0,1,0,1,0,0
107,公立,技專校院,53,國立高雄科技大學,10412060,航運管理系(楠梓校區/旗津校區),1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1001,東海大學,2151003,音樂學系,2,2,0,1,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1001,東海大學,2231010,哲學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1001,東海大學,2311005,外國語文學系,7,6,1,1,0,2,1,2,0,1,0,0,0
107,私立,一般大學,1001,東海大學,2311007,日本語言文化學系,7,6,1,0,0,2,0,3,1,1,0,0,0
107,私立,一般大學,1001,東海大學,4131021,國際學院國際經營管理學位學程,3,2,1,1,0,0,0,0,1,1,0,0,0
107,私立,一般大學,1001,東海大學,4141023,國際經營與貿易學系,3,1,2,0,1,1,0,0,1,0,0,0,0
107,私立,一般大學,1001,東海大學,5111028,生命科學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1001,東海大學,5211056,永續科學與工程學士學位學程,2,1,1,0,0,0,0,1,1,0,0,0,0
107,私立,一般大學,1001,東海大學,5311030,化學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1001,東海大學,99999Z08,英語中心,11,7,4,0,0,0,0,0,0,7,4,0,0
107,私立,一般大學,1002,輔仁大學,1114047,教育領導與發展研究所,2,2,0,0,0,0,0,2,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2125082,織品服裝學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2151034,音樂學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2211019,宗教學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2221074,歷史學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2231037,哲學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2311009,日本語文學系,5,2,3,0,1,2,2,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2311016,西班牙語文學系,3,2,1,1,0,0,0,1,1,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2311021,法國語文學系,3,2,1,0,0,1,0,1,1,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2311033,英國語文學系,3,3,0,0,0,1,0,2,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2311057,義大利語文學系,4,4,0,0,0,0,0,4,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,2311072,德語語文學系,3,3,0,0,0,1,0,2,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,02399Y16,外國語文學院,2,1,1,0,0,0,0,0,0,1,1,0,0
107,私立,一般大學,1002,輔仁大學,4121027,金融與國際企業學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,4211020,學士後法律學系,1,0,1,0,0,0,1,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,5191080,營養科學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,6131058,資訊工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,9121085,醫學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1002,輔仁大學,99999Z99,全人教育課程中心,2,2,0,0,0,0,0,1,0,1,0,0,0
107,私立,一般大學,1003,東吳大學,2151001,音樂學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1003,東吳大學,2311004,英文學系,6,4,2,1,1,1,0,0,1,2,0,0,0
107,私立,一般大學,1003,東吳大學,2311005,日本語文學系,4,3,1,0,0,0,0,1,0,2,1,0,0
107,私立,一般大學,1003,東吳大學,2311012,德國文化學系,3,2,1,0,0,1,0,1,0,0,1,0,0
107,私立,一般大學,1003,東吳大學,3111008,經濟學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1004,中原大學,2124009,室內設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1004,中原大學,2211006,宗教研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1004,中原大學,2311005,應用外國語文學系,2,2,0,0,0,0,0,2,0,0,0,0,0
107,私立,一般大學,1004,中原大學,4111013,會計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1004,中原大學,4121019,財務金融學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1004,中原大學,5121022,生物科技學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1004,中原大學,5311023,化學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1004,中原大學,5331024,物理學系,2,2,0,1,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1004,中原大學,7111037,化學工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1004,中原大學,7191041,工業與系統工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311079,英美語言文化學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311081,俄國語文學系,2,0,2,0,0,0,1,0,1,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311082,日本語文學系,7,6,1,1,0,3,1,1,0,1,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311084,西班牙語文學系,4,4,0,1,0,1,0,2,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311085,德國語文學系,2,2,0,0,0,0,0,2,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311086,法國語文學系,6,5,1,1,0,3,0,1,1,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,2311088,英文學系,6,4,2,0,0,1,2,1,0,2,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,3111076,經濟學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,3121074,全球政治經濟學系,4,3,1,0,0,2,1,1,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,3122059,外交與國際關係學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,3143068,歐洲研究所,1,0,1,0,1,0,0,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,3143073,日本政經研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,3191057,未來學研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,4131040,國際企業學系,1,0,1,0,0,0,1,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,5331030,物理學系,2,2,0,2,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,7311007,建築學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,1131053,華語文教學碩士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1006,中國文化大學,2152008,中國戲劇學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,2311010,韓國語文學系,3,0,3,0,1,0,2,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,2311047,俄國語文學系,2,0,2,0,0,0,0,0,2,0,0,0,0
107,私立,一般大學,1006,中國文化大學,2311052,英國語文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,2311077,日本語文學系,3,3,0,0,0,3,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,2311079,德國語文學系,2,1,1,0,0,0,0,0,0,1,1,0,0
107,私立,一般大學,1006,中國文化大學,2311089,法國語文學系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1006,中國文化大學,3142087,地學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,4121037,財務金融學系,2,2,0,0,0,0,0,0,0,2,0,0,0
107,私立,一般大學,1006,中國文化大學,4131015,國際企業管理學系,2,2,0,0,0,0,0,0,0,2,0,0,0
107,私立,一般大學,1006,中國文化大學,4134012,行政管理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,4141041,國際貿易學系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1006,中國文化大學,7141115,光電物理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,7312103,景觀學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1006,中國文化大學,99999Z08,語文教學中心,4,3,1,0,0,0,0,0,0,3,1,0,0
107,私立,一般大學,1007,逢甲大學,2311002,外國語文學系,1,0,1,0,0,0,1,0,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,4123029,風險管理與保險學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,4141024,國際經營與貿易學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,4143033,行銷學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,7111068,化學工程學系,2,2,0,1,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,7112069,材料科學與工程學系,2,2,0,2,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,7141044,電機工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,7141046,電子工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1007,逢甲大學,7311083,建築專業學院,2,2,0,1,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1007,逢甲大學,99999Z01,通識教育中心,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1007,逢甲大學,99999Z08,外語教學中心,7,6,1,0,1,0,0,2,0,4,0,0,0
107,私立,一般大學,1008,靜宜大學,2311004,英國語文學系,2,1,1,0,1,1,0,0,0,0,0,0,0
107,私立,一般大學,1008,靜宜大學,2311005,西班牙語文學系,5,5,0,0,0,2,0,2,0,1,0,0,0
107,私立,一般大學,1008,靜宜大學,2311006,日本語文學系,5,4,1,0,0,0,1,3,0,1,0,0,0
107,私立,一般大學,1008,靜宜大學,3211008,大眾傳播學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1008,靜宜大學,9161035,化粧品科學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1008,靜宜大學,99999Y45,國際學院,2,2,0,1,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1008,靜宜大學,99999Z08,外語教學中心,7,6,1,0,0,0,0,1,0,5,1,0,0
107,私立,一般大學,1009,長庚大學,2122001,工業設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1009,長庚大學,5123012,生物醫學系,3,3,0,2,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1009,長庚大學,6131018,資訊工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1009,長庚大學,7141016,電子工程學系,2,2,0,2,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1009,長庚大學,9121029,臨床醫學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1009,長庚大學,9141046,醫學生物技術暨檢驗學系,2,2,0,1,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1009,長庚大學,9171031,中醫學系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1009,長庚大學,99999Z01,通識教育中心,3,2,1,0,0,1,0,0,1,1,0,0,0
107,私立,一般大學,1010,元智大學,2191001,藝術與設計學系,1,0,1,0,0,0,1,0,0,0,0,0,0
107,私立,一般大學,1010,元智大學,2311007,應用外語學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1010,元智大學,2322004,中國語文學系,1,0,1,0,1,0,0,0,0,0,0,0,0
107,私立,一般大學,1010,元智大學,6131011,資訊管理學系,1,0,1,0,0,0,1,0,0,0,0,0,0
107,私立,一般大學,1010,元智大學,7141033,電機工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1010,元智大學,99999Z08,國際語言文化中心,5,4,1,0,0,0,0,1,0,3,1,0,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,2311001,外國語文學系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,2311002,應用日語學系,3,2,1,0,0,1,0,1,0,0,1,0,0
107,私立,一般大學,1012,大葉大學,2121002,造形藝術學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1012,大葉大學,2123012,工業設計學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1012,大葉大學,2311004,英語學系,1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1012,大葉大學,2311006,應用日語學系,2,2,0,1,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1012,大葉大學,2311016,歐洲文化與旅遊學士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1012,大葉大學,99999Z08,國際語言中心,3,3,0,0,0,0,0,0,0,3,0,0,0
107,私立,一般大學,1013,華梵大學,2299009,東方人文思想研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1013,華梵大學,2311004,外國語文學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1014,義守大學,2311002,應用英語學系,3,3,0,0,0,0,0,2,0,1,0,0,0
107,私立,一般大學,1014,義守大學,2311003,應用日語學系,2,1,1,0,0,0,0,0,0,1,1,0,0
107,私立,一般大學,1014,義守大學,4121017,國際財務金融學系,3,3,0,0,0,1,0,2,0,0,0,0,0
107,私立,一般大學,1014,義守大學,4131013,國際企業經營學系,4,1,3,0,0,0,1,1,2,0,0,0,0
107,私立,一般大學,1014,義守大學,7193037,生物醫學工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1014,義守大學,9121011,學士後醫學系外國學生專班,1,1,0,0,0,0,0,0,0,1,0,0,0
107,私立,一般大學,1014,義守大學,10131051,餐旅管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1014,義守大學,10151055,國際觀光餐旅學系,5,2,3,0,0,0,0,2,3,0,0,0,0
107,私立,一般大學,1014,義守大學,10199058,娛樂事業管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1015,世新大學,2311002,英語學系,2,1,1,0,1,1,0,0,0,0,0,0,0
107,私立,一般大學,1015,世新大學,2311003,日本語文學系,3,1,2,0,0,0,0,0,2,1,0,0,0
107,私立,一般大學,1015,世新大學,99999Z08,外語教學中心,9,9,0,0,0,0,0,0,0,9,0,0,0
107,私立,一般大學,1016,銘傳大學,2123073,商品設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1016,銘傳大學,2311010,應用日語學系,3,0,3,0,0,0,1,0,2,0,0,0,0
107,私立,一般大學,1016,銘傳大學,2311031,應用英語學系,5,4,1,0,0,1,1,3,0,0,0,0,0
107,私立,一般大學,1016,銘傳大學,3211063,新聞與大眾傳播學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1016,銘傳大學,4131017,國際企業與貿易學士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0
107,私立,一般大學,1016,銘傳大學,4131061,國際企業學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1016,銘傳大學,6134068,資訊科技應用學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1016,銘傳大學,7313048,都市規劃與防災學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1016,銘傳大學,99999Z08,英語教學中心,14,13,1,0,0,0,0,4,1,9,0,0,0
107,私立,一般大學,1017,實踐大學,2125051,服裝設計學系,2,2,0,0,0,0,0,2,0,0,0,0,0
107,私立,一般大學,1017,實踐大學,2311004,應用外語學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1017,實踐大學,2311005,應用英語學系,5,3,2,0,0,0,0,2,2,1,0,0,0
107,私立,一般大學,1017,實踐大學,2311006,應用日文學系,6,4,2,0,0,0,0,3,2,1,0,0,0
107,私立,一般大學,1017,實踐大學,4131022,國際企業管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1017,實踐大學,4131023,管理學院國際企業英語學士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0
107,私立,一般大學,1017,實踐大學,4141026,國際貿易學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1017,實踐大學,6131040,資訊科技與通訊學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1017,實踐大學,7311041,建築設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1017,實踐大學,99999Z01,博雅學部,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,3,3,0,0,0,0,0,0,0,3,0,0,0
107,私立,技專校院,1018,朝陽科技大學,4111007,會計系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,技專校院,1018,朝陽科技大學,7121027,環境工程與管理系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,技專校院,1018,朝陽科技大學,99999Z08,語言中心,2,1,1,0,0,0,0,0,0,1,1,0,0
107,私立,一般大學,1019,高雄醫學大學,3131002,心理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
107,私立,一般大學,1019,高雄醫學大學,5111016,生物醫學暨環境生物學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1019,高雄醫學大學,5311017,醫藥暨應用化學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1019,高雄醫學大學,9121011,醫學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1019,高雄醫學大學,9121011,醫學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1019,高雄醫學大學,9161024,藥學系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1020,南華大學,2151003,民族音樂學系,1,1,0,1,0,0,0,0,0,0,0,0,0
107,私立,一般大學,1020,南華大學,2311008,外國語文學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1020,南華大學,7311045,建築與景觀學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1021,真理大學,2311006,英美語文學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,一般大學,1021,真理大學,2311009,應用日語學系,5,2,3,0,0,1,2,1,0,0,1,0,0
107,私立,一般大學,1021,真理大學,99999Z01,通識教育中心,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,一般大學,1022,大同大學,2311001,應用外語學系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311005,應用英語系,3,3,0,0,0,0,0,2,0,1,0,0,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311006,應用日語系,6,4,2,0,0,0,0,4,1,0,1,0,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,3214011,資訊傳播系,1,0,1,0,0,0,0,0,1,0,0,0,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7141039,電機工程系,1,1,0,0,0,0,0,1,0,0,0,0,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,99999Z08,語言中心,1,1,0,0,0,0,0,1,0,0,0,0,0
